Time	SpeedSignalFreq	Speed
2020-10-21T10:38:07.484725+09:00	14	148.57
2020-10-21T10:38:07.484750+09:00	14	148.57
2020-10-21T10:38:07.484775+09:00	14	148.57
2020-10-21T10:38:07.484800+09:00	14	148.57
2020-10-21T10:38:07.484825+09:00	14	148.57
2020-10-21T10:38:07.484850+09:00	14	148.57
2020-10-21T10:38:07.484875+09:00	14	148.57
2020-10-21T10:38:07.484900+09:00	14	148.57
2020-10-21T10:38:07.484925+09:00	14	148.57
2020-10-21T10:38:07.484950+09:00	14	148.57
2020-10-21T10:38:07.484975+09:00	14	148.57
2020-10-21T10:38:07.485000+09:00	14	148.57
2020-10-21T10:38:07.485025+09:00	14	148.57
2020-10-21T10:38:07.485050+09:00	14	148.57
2020-10-21T10:38:07.485075+09:00	14	148.57
2020-10-21T10:38:07.485100+09:00	14	148.57
2020-10-21T10:38:07.485125+09:00	14	148.57
2020-10-21T10:38:07.485150+09:00	14	148.57
2020-10-21T10:38:07.485175+09:00	14	148.57
2020-10-21T10:38:07.485200+09:00	14	148.57
2020-10-21T10:38:07.485225+09:00	14	148.57
2020-10-21T10:38:07.485250+09:00	14	148.57
2020-10-21T10:38:07.485275+09:00	14	148.57
2020-10-21T10:38:07.485300+09:00	14	148.57
2020-10-21T10:38:07.485325+09:00	14	148.57
2020-10-21T10:38:07.485350+09:00	14	148.57
2020-10-21T10:38:07.485375+09:00	14	148.57
2020-10-21T10:38:07.485400+09:00	14	148.57
2020-10-21T10:38:07.485425+09:00	14	148.57
2020-10-21T10:38:07.485450+09:00	14	148.57
2020-10-21T10:38:07.485475+09:00	14	148.57
2020-10-21T10:38:07.485500+09:00	14	148.57
2020-10-21T10:38:07.485525+09:00	14	148.57
2020-10-21T10:38:07.485550+09:00	14	148.57
2020-10-21T10:38:07.485575+09:00	14	148.57
2020-10-21T10:38:07.485600+09:00	14	148.57
2020-10-21T10:38:07.485625+09:00	14	148.57
2020-10-21T10:38:07.485650+09:00	14	148.57
2020-10-21T10:38:07.485675+09:00	14	148.57
2020-10-21T10:38:07.485700+09:00	14	148.57
2020-10-21T10:38:07.485725+09:00	14	148.57
2020-10-21T10:38:07.485750+09:00	14	148.57
2020-10-21T10:38:07.485775+09:00	14	148.57
2020-10-21T10:38:07.485800+09:00	14	148.57
2020-10-21T10:38:07.485825+09:00	14	148.57
2020-10-21T10:38:07.485850+09:00	14	148.57
2020-10-21T10:38:07.485875+09:00	14	148.57
2020-10-21T10:38:07.485900+09:00	14	148.57
2020-10-21T10:38:07.485925+09:00	14	148.57
2020-10-21T10:38:07.485950+09:00	14	148.57
2020-10-21T10:38:07.485975+09:00	14	148.57
2020-10-21T10:38:07.486000+09:00	14	148.57
2020-10-21T10:38:07.486025+09:00	14	148.57
2020-10-21T10:38:07.486050+09:00	14	148.57
2020-10-21T10:38:07.486075+09:00	14	148.57
2020-10-21T10:38:07.486100+09:00	14	148.57
2020-10-21T10:38:07.486125+09:00	14	148.57
2020-10-21T10:38:07.486150+09:00	14	148.57
2020-10-21T10:38:07.486175+09:00	14	148.57
2020-10-21T10:38:07.486200+09:00	14	148.57
2020-10-21T10:38:07.486225+09:00	14	148.57
2020-10-21T10:38:07.486250+09:00	14	148.57
2020-10-21T10:38:07.486275+09:00	14	148.57
2020-10-21T10:38:07.486300+09:00	14	148.57
2020-10-21T10:38:07.486325+09:00	14	148.57
2020-10-21T10:38:07.486350+09:00	14	148.57
2020-10-21T10:38:07.486375+09:00	14	148.57
2020-10-21T10:38:07.486400+09:00	14	148.57
2020-10-21T10:38:07.486425+09:00	14	148.57
2020-10-21T10:38:07.486450+09:00	14	148.57
2020-10-21T10:38:07.486475+09:00	14	148.57
2020-10-21T10:38:07.486500+09:00	14	148.57
2020-10-21T10:38:07.486525+09:00	14	148.57
2020-10-21T10:38:07.486550+09:00	14	148.57
2020-10-21T10:38:07.486575+09:00	14	148.57
2020-10-21T10:38:07.486600+09:00	14	148.57
2020-10-21T10:38:07.486625+09:00	14	148.57
2020-10-21T10:38:07.486650+09:00	14	148.57
2020-10-21T10:38:07.486675+09:00	14	148.57
2020-10-21T10:38:07.486700+09:00	14	148.57
2020-10-21T10:38:07.486725+09:00	14	148.57
2020-10-21T10:38:07.486750+09:00	14	148.57
2020-10-21T10:38:07.486775+09:00	14	148.57
2020-10-21T10:38:07.486800+09:00	14	148.57
2020-10-21T10:38:07.486825+09:00	14	148.57
2020-10-21T10:38:07.486850+09:00	14	148.57
2020-10-21T10:38:07.486875+09:00	14	148.57
2020-10-21T10:38:07.486900+09:00	14	148.57
2020-10-21T10:38:07.486925+09:00	14	148.57
2020-10-21T10:38:07.486950+09:00	14	148.57
2020-10-21T10:38:07.486975+09:00	14	148.57
2020-10-21T10:38:07.487000+09:00	14	148.57
2020-10-21T10:38:07.487025+09:00	14	148.57
2020-10-21T10:38:07.487050+09:00	14	148.57
2020-10-21T10:38:07.487075+09:00	14	148.57
2020-10-21T10:38:07.487100+09:00	14	148.57
2020-10-21T10:38:07.487125+09:00	14	148.57
2020-10-21T10:38:07.487150+09:00	14	148.57
2020-10-21T10:38:07.487175+09:00	14	148.57
2020-10-21T10:38:07.487200+09:00	14	148.57
2020-10-21T10:38:07.487225+09:00	14	148.57
2020-10-21T10:38:07.487250+09:00	14	148.57
2020-10-21T10:38:07.487275+09:00	14	148.57
2020-10-21T10:38:07.487300+09:00	14	148.57
2020-10-21T10:38:07.487325+09:00	14	148.57
2020-10-21T10:38:07.487350+09:00	14	148.57
2020-10-21T10:38:07.487375+09:00	14	148.57
2020-10-21T10:38:07.487400+09:00	14	148.57
2020-10-21T10:38:07.487425+09:00	14	148.57
2020-10-21T10:38:07.487450+09:00	14	148.57
2020-10-21T10:38:07.487475+09:00	14	148.57
2020-10-21T10:38:07.487500+09:00	14	148.57
2020-10-21T10:38:07.487525+09:00	14	148.57
2020-10-21T10:38:07.487550+09:00	14	148.57
2020-10-21T10:38:07.487575+09:00	14	148.57
2020-10-21T10:38:07.487600+09:00	14	148.57
2020-10-21T10:38:07.487625+09:00	14	148.57
2020-10-21T10:38:07.487650+09:00	14	148.57
2020-10-21T10:38:07.487675+09:00	14	148.57
2020-10-21T10:38:07.487700+09:00	14	148.57
2020-10-21T10:38:07.487725+09:00	14	148.57
2020-10-21T10:38:07.487750+09:00	14	148.57
2020-10-21T10:38:07.487775+09:00	14	148.57
2020-10-21T10:38:07.487800+09:00	14	148.57
2020-10-21T10:38:07.487825+09:00	14	148.57
2020-10-21T10:38:07.487850+09:00	14	148.57
2020-10-21T10:38:07.487875+09:00	14	148.57
2020-10-21T10:38:07.487900+09:00	14	148.57
2020-10-21T10:38:07.487925+09:00	14	148.57
2020-10-21T10:38:07.487950+09:00	14	148.57
2020-10-21T10:38:07.487975+09:00	14	148.57
2020-10-21T10:38:07.488000+09:00	14	148.57
2020-10-21T10:38:07.488025+09:00	14	148.57
2020-10-21T10:38:07.488050+09:00	14	148.57
2020-10-21T10:38:07.488075+09:00	14	148.57
2020-10-21T10:38:07.488100+09:00	14	148.57
2020-10-21T10:38:07.488125+09:00	14	148.57
2020-10-21T10:38:07.488150+09:00	14	148.57
2020-10-21T10:38:07.488175+09:00	14	148.57
2020-10-21T10:38:07.488200+09:00	14	148.57
2020-10-21T10:38:07.488225+09:00	14	148.57
2020-10-21T10:38:07.488250+09:00	14	148.57
2020-10-21T10:38:07.488275+09:00	14	148.57
2020-10-21T10:38:07.488300+09:00	14	148.57
2020-10-21T10:38:07.488325+09:00	14	148.57
2020-10-21T10:38:07.488350+09:00	14	148.57
2020-10-21T10:38:07.488375+09:00	14	148.57
2020-10-21T10:38:07.488400+09:00	14	148.57
2020-10-21T10:38:07.488425+09:00	14	148.57
2020-10-21T10:38:07.488450+09:00	14	148.57
2020-10-21T10:38:07.488475+09:00	14	148.57
2020-10-21T10:38:07.488500+09:00	14	148.57
2020-10-21T10:38:07.488525+09:00	14	148.57
2020-10-21T10:38:07.488550+09:00	14	148.57
2020-10-21T10:38:07.488575+09:00	14	148.57
2020-10-21T10:38:07.488600+09:00	14	148.57
2020-10-21T10:38:07.488625+09:00	14	148.57
2020-10-21T10:38:07.488650+09:00	14	148.57
2020-10-21T10:38:07.488675+09:00	14	148.57
2020-10-21T10:38:07.488700+09:00	14	148.57
2020-10-21T10:38:07.488725+09:00	14	148.57
2020-10-21T10:38:07.488750+09:00	14	148.57
2020-10-21T10:38:07.488775+09:00	14	148.57
2020-10-21T10:38:07.488800+09:00	14	148.57
2020-10-21T10:38:07.488825+09:00	14	148.57
2020-10-21T10:38:07.488850+09:00	14	148.57
2020-10-21T10:38:07.488875+09:00	14	148.57
2020-10-21T10:38:07.488900+09:00	14	148.57
2020-10-21T10:38:07.488925+09:00	14	148.57
2020-10-21T10:38:07.488950+09:00	14	148.57
2020-10-21T10:38:07.488975+09:00	14	148.57
2020-10-21T10:38:07.489000+09:00	14	148.57
2020-10-21T10:38:07.489025+09:00	14	148.57
2020-10-21T10:38:07.489050+09:00	14	148.57
2020-10-21T10:38:07.489075+09:00	14	148.57
2020-10-21T10:38:07.489100+09:00	14	148.57
2020-10-21T10:38:07.489125+09:00	14	148.57
2020-10-21T10:38:07.489150+09:00	14	148.57
2020-10-21T10:38:07.489175+09:00	14	148.57
2020-10-21T10:38:07.489200+09:00	14	148.57
2020-10-21T10:38:07.489225+09:00	14	148.57
2020-10-21T10:38:07.489250+09:00	14	148.57
2020-10-21T10:38:07.489275+09:00	14	148.57
2020-10-21T10:38:07.489300+09:00	14	148.57
2020-10-21T10:38:07.489325+09:00	14	148.57
2020-10-21T10:38:07.489350+09:00	14	148.57
2020-10-21T10:38:07.489375+09:00	14	148.57
2020-10-21T10:38:07.489400+09:00	14	148.57
2020-10-21T10:38:07.489425+09:00	14	148.57
2020-10-21T10:38:07.489450+09:00	14	148.57
2020-10-21T10:38:07.489475+09:00	14	148.57
2020-10-21T10:38:07.489500+09:00	14	148.57
2020-10-21T10:38:07.489525+09:00	14	148.57
2020-10-21T10:38:07.489550+09:00	14	148.57
2020-10-21T10:38:07.489575+09:00	14	148.57
2020-10-21T10:38:07.489600+09:00	14	148.57
2020-10-21T10:38:07.489625+09:00	14	148.57
2020-10-21T10:38:07.489650+09:00	14	148.57
2020-10-21T10:38:07.489675+09:00	14	148.57
2020-10-21T10:38:07.489700+09:00	14	148.57
2020-10-21T10:38:07.489725+09:00	14	148.57
2020-10-21T10:38:07.489750+09:00	14	148.57
2020-10-21T10:38:07.489775+09:00	14	148.57
2020-10-21T10:38:07.489800+09:00	14	148.57
2020-10-21T10:38:07.489825+09:00	14	148.57
2020-10-21T10:38:07.489850+09:00	14	148.57
2020-10-21T10:38:07.489875+09:00	14	148.57
2020-10-21T10:38:07.489900+09:00	14	148.57
2020-10-21T10:38:07.489925+09:00	14	148.57
2020-10-21T10:38:07.489950+09:00	14	148.57
2020-10-21T10:38:07.489975+09:00	14	148.57
2020-10-21T10:38:07.510000+09:00	20	148.87
2020-10-21T10:38:07.510025+09:00	20	148.87
2020-10-21T10:38:07.510050+09:00	20	148.87
2020-10-21T10:38:07.510075+09:00	20	148.87
2020-10-21T10:38:07.510100+09:00	20	148.87
2020-10-21T10:38:07.510125+09:00	20	148.87
2020-10-21T10:38:07.510150+09:00	20	148.87
2020-10-21T10:38:07.510175+09:00	20	148.87
2020-10-21T10:38:07.510200+09:00	20	148.87
2020-10-21T10:38:07.510225+09:00	20	148.87
2020-10-21T10:38:07.510250+09:00	20	148.87
2020-10-21T10:38:07.510275+09:00	20	148.87
2020-10-21T10:38:07.510300+09:00	20	148.87
2020-10-21T10:38:07.510325+09:00	20	148.87
2020-10-21T10:38:07.510350+09:00	20	148.87
2020-10-21T10:38:07.510375+09:00	20	148.87
2020-10-21T10:38:07.510400+09:00	20	148.87
2020-10-21T10:38:07.510425+09:00	20	148.87
2020-10-21T10:38:07.510450+09:00	20	148.87
2020-10-21T10:38:07.510475+09:00	20	148.87
2020-10-21T10:38:07.510500+09:00	20	148.87
2020-10-21T10:38:07.510525+09:00	20	148.87
2020-10-21T10:38:07.510550+09:00	20	148.87
2020-10-21T10:38:07.510575+09:00	20	148.87
2020-10-21T10:38:07.510600+09:00	20	148.87
2020-10-21T10:38:07.510625+09:00	20	148.87
2020-10-21T10:38:07.510650+09:00	20	148.87
2020-10-21T10:38:07.510675+09:00	20	148.87
2020-10-21T10:38:07.510700+09:00	20	148.87
2020-10-21T10:38:07.510725+09:00	20	148.87
2020-10-21T10:38:07.510750+09:00	20	148.87
2020-10-21T10:38:07.510775+09:00	20	148.87
2020-10-21T10:38:07.510800+09:00	20	148.87
2020-10-21T10:38:07.510825+09:00	20	148.87
2020-10-21T10:38:07.510850+09:00	20	148.87
2020-10-21T10:38:07.510875+09:00	20	148.87
2020-10-21T10:38:07.510900+09:00	20	148.87
2020-10-21T10:38:07.510925+09:00	20	148.87
2020-10-21T10:38:07.510950+09:00	20	148.87
2020-10-21T10:38:07.510975+09:00	20	148.87
2020-10-21T10:38:07.511000+09:00	20	148.87
2020-10-21T10:38:07.511025+09:00	20	148.87
2020-10-21T10:38:07.511050+09:00	20	148.87
2020-10-21T10:38:07.511075+09:00	20	148.87
2020-10-21T10:38:07.511100+09:00	20	148.87
2020-10-21T10:38:07.511125+09:00	20	148.87
2020-10-21T10:38:07.511150+09:00	20	148.87
2020-10-21T10:38:07.511175+09:00	20	148.87
2020-10-21T10:38:07.511200+09:00	20	148.87
2020-10-21T10:38:07.511225+09:00	20	148.87
2020-10-21T10:38:07.511250+09:00	20	148.87
2020-10-21T10:38:07.511275+09:00	20	148.87
2020-10-21T10:38:07.511300+09:00	20	148.87
2020-10-21T10:38:07.511325+09:00	20	148.87
2020-10-21T10:38:07.511350+09:00	20	148.87
2020-10-21T10:38:07.511375+09:00	20	148.87
2020-10-21T10:38:07.511400+09:00	20	148.87
2020-10-21T10:38:07.511425+09:00	20	148.87
2020-10-21T10:38:07.511450+09:00	20	148.87
2020-10-21T10:38:07.511475+09:00	20	148.87
2020-10-21T10:38:07.511500+09:00	20	148.87
2020-10-21T10:38:07.511525+09:00	20	148.87
2020-10-21T10:38:07.511550+09:00	20	148.87
2020-10-21T10:38:07.511575+09:00	20	148.87
2020-10-21T10:38:07.511600+09:00	20	148.87
2020-10-21T10:38:07.511625+09:00	20	148.87
2020-10-21T10:38:07.511650+09:00	20	148.87
2020-10-21T10:38:07.511675+09:00	20	148.87
2020-10-21T10:38:07.511700+09:00	20	148.87
2020-10-21T10:38:07.511725+09:00	20	148.87
2020-10-21T10:38:07.511750+09:00	20	148.87
2020-10-21T10:38:07.511775+09:00	20	148.87
2020-10-21T10:38:07.511800+09:00	20	148.87
2020-10-21T10:38:07.511825+09:00	20	148.87
2020-10-21T10:38:07.511850+09:00	20	148.87
2020-10-21T10:38:07.511875+09:00	20	148.87
2020-10-21T10:38:07.511900+09:00	20	148.87
2020-10-21T10:38:07.511925+09:00	20	148.87
2020-10-21T10:38:07.511950+09:00	20	148.87
2020-10-21T10:38:07.511975+09:00	20	148.87
2020-10-21T10:38:07.512000+09:00	20	148.87
2020-10-21T10:38:07.512025+09:00	20	148.87
2020-10-21T10:38:07.512050+09:00	20	148.87
2020-10-21T10:38:07.512075+09:00	20	148.87
2020-10-21T10:38:07.512100+09:00	20	148.87
2020-10-21T10:38:07.512125+09:00	20	148.87
2020-10-21T10:38:07.512150+09:00	20	148.87
2020-10-21T10:38:07.512175+09:00	20	148.87
2020-10-21T10:38:07.512200+09:00	20	148.87
2020-10-21T10:38:07.512225+09:00	20	148.87
2020-10-21T10:38:07.512250+09:00	20	148.87
2020-10-21T10:38:07.512275+09:00	20	148.87
2020-10-21T10:38:07.512300+09:00	20	148.87
2020-10-21T10:38:07.512325+09:00	20	148.87
2020-10-21T10:38:07.512350+09:00	20	148.87
2020-10-21T10:38:07.512375+09:00	20	148.87
2020-10-21T10:38:07.512400+09:00	20	148.87
2020-10-21T10:38:07.512425+09:00	20	148.87
2020-10-21T10:38:07.512450+09:00	20	148.87
2020-10-21T10:38:07.512475+09:00	20	148.87
2020-10-21T10:38:07.512500+09:00	20	148.87
2020-10-21T10:38:07.512525+09:00	20	148.87
2020-10-21T10:38:07.512550+09:00	20	148.87
2020-10-21T10:38:07.512575+09:00	20	148.87
2020-10-21T10:38:07.512600+09:00	20	148.87
2020-10-21T10:38:07.512625+09:00	20	148.87
2020-10-21T10:38:07.512650+09:00	20	148.87
2020-10-21T10:38:07.512675+09:00	20	148.87
2020-10-21T10:38:07.512700+09:00	20	148.87
2020-10-21T10:38:07.512725+09:00	20	148.87
2020-10-21T10:38:07.512750+09:00	20	148.87
2020-10-21T10:38:07.512775+09:00	20	148.87
2020-10-21T10:38:07.512800+09:00	20	148.87
2020-10-21T10:38:07.512825+09:00	20	148.87
2020-10-21T10:38:07.512850+09:00	20	148.87
2020-10-21T10:38:07.512875+09:00	20	148.87
2020-10-21T10:38:07.512900+09:00	20	148.87
2020-10-21T10:38:07.512925+09:00	20	148.87
2020-10-21T10:38:07.512950+09:00	20	148.87
2020-10-21T10:38:07.512975+09:00	20	148.87
2020-10-21T10:38:07.513000+09:00	20	148.87
2020-10-21T10:38:07.513025+09:00	20	148.87
2020-10-21T10:38:07.513050+09:00	20	148.87
2020-10-21T10:38:07.513075+09:00	20	148.87
2020-10-21T10:38:07.513100+09:00	20	148.87
2020-10-21T10:38:07.513125+09:00	20	148.87
2020-10-21T10:38:07.513150+09:00	20	148.87
2020-10-21T10:38:07.513175+09:00	20	148.87
2020-10-21T10:38:07.513200+09:00	20	148.87
2020-10-21T10:38:07.513225+09:00	20	148.87
2020-10-21T10:38:07.513250+09:00	20	148.87
2020-10-21T10:38:07.513275+09:00	20	148.87
2020-10-21T10:38:07.513300+09:00	20	148.87
2020-10-21T10:38:07.513325+09:00	20	148.87
2020-10-21T10:38:07.513350+09:00	20	148.87
2020-10-21T10:38:07.513375+09:00	20	148.87
2020-10-21T10:38:07.513400+09:00	20	148.87
2020-10-21T10:38:07.513425+09:00	20	148.87
2020-10-21T10:38:07.513450+09:00	20	148.87
2020-10-21T10:38:07.513475+09:00	20	148.87
2020-10-21T10:38:07.513500+09:00	20	148.87
2020-10-21T10:38:07.513525+09:00	20	148.87
2020-10-21T10:38:07.513550+09:00	20	148.87
2020-10-21T10:38:07.513575+09:00	20	148.87
2020-10-21T10:38:07.513600+09:00	20	148.87
2020-10-21T10:38:07.513625+09:00	20	148.87
2020-10-21T10:38:07.513650+09:00	20	148.87
2020-10-21T10:38:07.513675+09:00	20	148.87
2020-10-21T10:38:07.513700+09:00	20	148.87
2020-10-21T10:38:07.513725+09:00	20	148.87
2020-10-21T10:38:07.513750+09:00	20	148.87
2020-10-21T10:38:07.513775+09:00	20	148.87
2020-10-21T10:38:07.513800+09:00	20	148.87
2020-10-21T10:38:07.513825+09:00	20	148.87
2020-10-21T10:38:07.513850+09:00	20	148.87
2020-10-21T10:38:07.513875+09:00	20	148.87
2020-10-21T10:38:07.513900+09:00	20	148.87
2020-10-21T10:38:07.513925+09:00	20	148.87
2020-10-21T10:38:07.513950+09:00	20	148.87
2020-10-21T10:38:07.513975+09:00	20	148.87
2020-10-21T10:38:07.514000+09:00	20	148.87
2020-10-21T10:38:07.514025+09:00	20	148.87
2020-10-21T10:38:07.514050+09:00	20	148.87
2020-10-21T10:38:07.514075+09:00	20	148.87
2020-10-21T10:38:07.514100+09:00	20	148.87
2020-10-21T10:38:07.514125+09:00	20	148.87
2020-10-21T10:38:07.514150+09:00	20	148.87
2020-10-21T10:38:07.514175+09:00	20	148.87
2020-10-21T10:38:07.514200+09:00	20	148.87
2020-10-21T10:38:07.514225+09:00	20	148.87
2020-10-21T10:38:07.514250+09:00	20	148.87
2020-10-21T10:38:07.514275+09:00	20	148.87
2020-10-21T10:38:07.514300+09:00	20	148.87
2020-10-21T10:38:07.514325+09:00	20	148.87
2020-10-21T10:38:07.514350+09:00	20	148.87
2020-10-21T10:38:07.514375+09:00	20	148.87
2020-10-21T10:38:07.514400+09:00	20	148.87
2020-10-21T10:38:07.514425+09:00	20	148.87
2020-10-21T10:38:07.514450+09:00	20	148.87
2020-10-21T10:38:07.514475+09:00	20	148.87
2020-10-21T10:38:07.514500+09:00	20	148.87
2020-10-21T10:38:07.514525+09:00	20	148.87
2020-10-21T10:38:07.514550+09:00	20	148.87
2020-10-21T10:38:07.514575+09:00	20	148.87
2020-10-21T10:38:07.514600+09:00	20	148.87
2020-10-21T10:38:07.514625+09:00	20	148.87
2020-10-21T10:38:07.514650+09:00	20	148.87
2020-10-21T10:38:07.514675+09:00	20	148.87
2020-10-21T10:38:07.514700+09:00	20	148.87
2020-10-21T10:38:07.514725+09:00	20	148.87
2020-10-21T10:38:07.514750+09:00	20	148.87
2020-10-21T10:38:07.514775+09:00	20	148.87
2020-10-21T10:38:07.514800+09:00	20	148.87
2020-10-21T10:38:07.514825+09:00	20	148.87
2020-10-21T10:38:07.514850+09:00	20	148.87
2020-10-21T10:38:07.514875+09:00	20	148.87
2020-10-21T10:38:07.514900+09:00	20	148.87
2020-10-21T10:38:07.514925+09:00	20	148.87
2020-10-21T10:38:07.514950+09:00	20	148.87
2020-10-21T10:38:07.514975+09:00	20	148.87
2020-10-21T10:38:07.515000+09:00	20	148.87
2020-10-21T10:38:07.515025+09:00	20	148.87
2020-10-21T10:38:07.515050+09:00	20	148.87
2020-10-21T10:38:07.515075+09:00	20	148.87
2020-10-21T10:38:07.515100+09:00	20	148.87
2020-10-21T10:38:07.515125+09:00	20	148.87
2020-10-21T10:38:07.515150+09:00	20	148.87
2020-10-21T10:38:07.515175+09:00	20	148.87
2020-10-21T10:38:07.515200+09:00	20	148.87
2020-10-21T10:38:07.515225+09:00	20	148.87
2020-10-21T10:38:07.515250+09:00	20	148.87
2020-10-21T10:38:07.515275+09:00	20	148.87
2020-10-21T10:38:07.515300+09:00	20	148.87
2020-10-21T10:38:07.515325+09:00	20	148.87
2020-10-21T10:38:07.515350+09:00	20	148.87
2020-10-21T10:38:07.515375+09:00	20	148.87
2020-10-21T10:38:07.515400+09:00	20	148.87
2020-10-21T10:38:07.515425+09:00	20	148.87
2020-10-21T10:38:07.515450+09:00	20	148.87
2020-10-21T10:38:07.515475+09:00	20	148.87
2020-10-21T10:38:07.515500+09:00	20	148.87
2020-10-21T10:38:07.515525+09:00	20	148.87
2020-10-21T10:38:07.515550+09:00	20	148.87
2020-10-21T10:38:07.515575+09:00	20	148.87
2020-10-21T10:38:07.515600+09:00	20	148.87
2020-10-21T10:38:07.515625+09:00	20	148.87
2020-10-21T10:38:07.515650+09:00	20	148.87
2020-10-21T10:38:07.515675+09:00	20	148.87
2020-10-21T10:38:07.515700+09:00	20	148.87
2020-10-21T10:38:07.515725+09:00	20	148.87
2020-10-21T10:38:07.515750+09:00	20	148.87
2020-10-21T10:38:07.515775+09:00	20	148.87
2020-10-21T10:38:07.515800+09:00	20	148.87
2020-10-21T10:38:07.515825+09:00	20	148.87
2020-10-21T10:38:07.515850+09:00	20	148.87
2020-10-21T10:38:07.515875+09:00	20	148.87
2020-10-21T10:38:07.515900+09:00	20	148.87
2020-10-21T10:38:07.515925+09:00	20	148.87
2020-10-21T10:38:07.515950+09:00	20	148.87
2020-10-21T10:38:07.515975+09:00	20	148.87
2020-10-21T10:38:07.516000+09:00	20	148.87
2020-10-21T10:38:07.516025+09:00	20	148.87
2020-10-21T10:38:07.516050+09:00	20	148.87
2020-10-21T10:38:07.516075+09:00	20	148.87
2020-10-21T10:38:07.516100+09:00	20	148.87
2020-10-21T10:38:07.516125+09:00	20	148.87
2020-10-21T10:38:07.516150+09:00	20	148.87
2020-10-21T10:38:07.516175+09:00	20	148.87
2020-10-21T10:38:07.516200+09:00	20	148.87
2020-10-21T10:38:07.516225+09:00	20	148.87
2020-10-21T10:38:07.516250+09:00	20	148.87
2020-10-21T10:38:07.516275+09:00	20	148.87
2020-10-21T10:38:07.516300+09:00	20	148.87
2020-10-21T10:38:07.516325+09:00	20	148.87
2020-10-21T10:38:07.516350+09:00	20	148.87
2020-10-21T10:38:07.516375+09:00	20	148.87
2020-10-21T10:38:07.516400+09:00	20	148.87
2020-10-21T10:38:07.516425+09:00	20	148.87
2020-10-21T10:38:07.516450+09:00	20	148.87
2020-10-21T10:38:07.516475+09:00	20	148.87
2020-10-21T10:38:07.516500+09:00	20	148.87
2020-10-21T10:38:07.516525+09:00	20	148.87
2020-10-21T10:38:07.516550+09:00	20	148.87
2020-10-21T10:38:07.516575+09:00	20	148.87
2020-10-21T10:38:07.516600+09:00	20	148.87
2020-10-21T10:38:07.516625+09:00	20	148.87
2020-10-21T10:38:07.516650+09:00	20	148.87
2020-10-21T10:38:07.516675+09:00	20	148.87
2020-10-21T10:38:07.516700+09:00	20	148.87
2020-10-21T10:38:07.516725+09:00	20	148.87
2020-10-21T10:38:07.516750+09:00	20	148.87
2020-10-21T10:38:07.516775+09:00	20	148.87
2020-10-21T10:38:07.516800+09:00	20	148.87
2020-10-21T10:38:07.516825+09:00	20	148.87
2020-10-21T10:38:07.516850+09:00	20	148.87
2020-10-21T10:38:07.516875+09:00	20	148.87
2020-10-21T10:38:07.516900+09:00	20	148.87
2020-10-21T10:38:07.516925+09:00	20	148.87
2020-10-21T10:38:07.516950+09:00	20	148.87
2020-10-21T10:38:07.516975+09:00	20	148.87
2020-10-21T10:38:07.517000+09:00	20	148.87
2020-10-21T10:38:07.517025+09:00	20	148.87
2020-10-21T10:38:07.517050+09:00	20	148.87
2020-10-21T10:38:07.517075+09:00	20	148.87
2020-10-21T10:38:07.517100+09:00	20	148.87
2020-10-21T10:38:07.517125+09:00	20	148.87
2020-10-21T10:38:07.517150+09:00	20	148.87
2020-10-21T10:38:07.517175+09:00	20	148.87
2020-10-21T10:38:07.517200+09:00	20	148.87
2020-10-21T10:38:07.517225+09:00	20	148.87
2020-10-21T10:38:07.517250+09:00	20	148.87
2020-10-21T10:38:07.517275+09:00	20	148.87
2020-10-21T10:38:07.517300+09:00	20	148.87
2020-10-21T10:38:07.517325+09:00	20	148.87
2020-10-21T10:38:07.517350+09:00	20	148.87
2020-10-21T10:38:07.517375+09:00	20	148.87
2020-10-21T10:38:07.517400+09:00	20	148.87
2020-10-21T10:38:07.517425+09:00	20	148.87
2020-10-21T10:38:07.517450+09:00	20	148.87
2020-10-21T10:38:07.517475+09:00	20	148.87
2020-10-21T10:38:07.517500+09:00	20	148.87
2020-10-21T10:38:07.517525+09:00	20	148.87
2020-10-21T10:38:07.517550+09:00	20	148.87
2020-10-21T10:38:07.517575+09:00	20	148.87
2020-10-21T10:38:07.517600+09:00	20	148.87
2020-10-21T10:38:07.517625+09:00	20	148.87
2020-10-21T10:38:07.517650+09:00	20	148.87
